Dummy ID,Date of Txn,Transaction type,Amount
153386074,02Feb2018,C,57700
144689776,02Feb2018,C,50000
141987430,02Feb2018,D,1000
141795736,02Feb2018,C,4000
134229208,02Feb2018,D,9780
128412604,02Feb2018,D,1400
126010006,02Feb2018,D,21830
123799132,02Feb2018,D,60
122616820,02Feb2018,C,1465
122536264,02Feb2018,C,75711
99146278,02Feb2018,D,1000
97472506,02Feb2018,D,1006
96929998,02Feb2018,D,30817
95418460,02Feb2018,D,2000
95410570,02Feb2018,D,10000
81689302,02Feb2018,D,3325
81079258,02Feb2018,C,5000
73863004,02Feb2018,D,10000
73505158,02Feb2018,D,2000
45229702,02Feb2018,C,5000
39897892,02Feb2018,D,399
31669426,02Feb2018,C,50000
30656290,02Feb2018,C,16254
30598252,02Feb2018,D,15000
30022648,02Feb2018,C,1500000
29331142,02Feb2018,C,450000
25641442,02Feb2018,D,49725
24914992,02Feb2018,C,7375
24475174,02Feb2018,D,8511
24371998,02Feb2018,D,40000
23227480,02Feb2018,D,1046
23116942,02Feb2018,D,5325
22542808,02Feb2018,D,7952
156696628,03Feb2018,C,240000
127063024,03Feb2018,C,10000
125173762,03Feb2018,D,3500
122169340,03Feb2018,D,32533
68990716,03Feb2018,D,17492
68670460,03Feb2018,D,24000
66268960,03Feb2018,D,86580
57334696,03Feb2018,C,12000
50936716,03Feb2018,D,31048
47386360,03Feb2018,D,15000
41113138,03Feb2018,D,5492
40128142,03Feb2018,D,527000
35052724,03Feb2018,D,226801
30946600,03Feb2018,C,8
30719314,03Feb2018,C,7468
157617244,04Feb2018,D,187
146386630,04Feb2018,D,2500
138502462,04Feb2018,D,1500
130638064,04Feb2018,C,10000
129172426,04Feb2018,D,50
121904428,04Feb2018,D,6140
116494066,04Feb2018,C,10000
107707768,04Feb2018,D,1000
95709520,04Feb2018,D,5500
76876276,04Feb2018,D,2000
74499688,04Feb2018,D,500
57556006,04Feb2018,D,200
190073668,05Feb2018,C,20629
166889836,05Feb2018,C,300
166763416,05Feb2018,D,1000
166056160,05Feb2018,D,25000
154058710,05Feb2018,D,97
152915938,05Feb2018,D,50
145971418,05Feb2018,C,3000
145628458,05Feb2018,C,3500
140049136,05Feb2018,D,600000
131464366,05Feb2018,C,2500
102214708,05Feb2018,D,7216
94376914,05Feb2018,C,33768
87682366,05Feb2018,D,200
80703112,05Feb2018,C,8640
75215698,05Feb2018,C,4191
70814704,05Feb2018,D,589
65308942,05Feb2018,C,7300
60724948,05Feb2018,C,5000
60567538,05Feb2018,D,885
50741818,05Feb2018,D,300000
38931820,05Feb2018,C,6000
36344116,05Feb2018,C,66929
31037464,05Feb2018,D,2000
30304138,05Feb2018,C,8515
29692012,05Feb2018,D,1771
26857084,05Feb2018,D,50000
25644760,05Feb2018,D,11000
24479716,05Feb2018,C,1800
23243968,05Feb2018,C,140000
23166586,05Feb2018,D,8429
23075398,05Feb2018,D,2000
22492156,05Feb2018,C,5465
223898362,06Feb2018,C,195000
147294094,06Feb2018,C,12500
142207906,06Feb2018,C,150
138500764,06Feb2018,D,6680
137096890,06Feb2018,D,27000
133921786,06Feb2018,D,2216
131560162,06Feb2018,D,11500
130779952,06Feb2018,D,350000
128375050,06Feb2018,D,17300
121235998,06Feb2018,D,44
104066062,06Feb2018,C,40000
100709566,06Feb2018,C,650
88594738,06Feb2018,C,10000
68866912,06Feb2018,D,16000
57170272,06Feb2018,D,1100
53288044,06Feb2018,D,2253
52113262,06Feb2018,D,300
42298348,06Feb2018,C,532190
37397644,06Feb2018,D,16000
32027440,06Feb2018,D,175000
29186158,06Feb2018,D,98
26626444,06Feb2018,D,900
24975802,06Feb2018,D,2000
24803446,06Feb2018,D,13219
214186426,07Feb2018,D,24800
214186426,07Feb2018,C,24800
189999154,07Feb2018,D,3803
157623328,07Feb2018,D,50000
137700040,07Feb2018,C,100000
129404416,07Feb2018,D,2000
128688748,07Feb2018,D,500
116058700,07Feb2018,D,731
111571066,07Feb2018,D,1200
103762336,07Feb2018,D,150000
92258788,07Feb2018,D,14096
77732512,07Feb2018,D,500
59396110,07Feb2018,D,5770
49975936,07Feb2018,D,240
45394804,07Feb2018,D,4000
35595088,07Feb2018,C,10000
32140702,07Feb2018,D,2000
29938474,07Feb2018,C,2360
29929756,07Feb2018,C,25000
28481398,07Feb2018,C,10000
26994058,07Feb2018,D,500
25094266,07Feb2018,D,11514
24654574,07Feb2018,D,8765
22503364,07Feb2018,C,100000
156726472,08Feb2018,C,2100
156708682,08Feb2018,D,7500
153041926,08Feb2018,C,15000
147309958,08Feb2018,D,111
146746246,08Feb2018,C,100000
144922048,08Feb2018,C,5000
138506788,08Feb2018,C,10500
137816170,08Feb2018,D,803
135678676,08Feb2018,D,13000
131642752,08Feb2018,D,10998
128502130,08Feb2018,C,40000
126010810,08Feb2018,D,10000
125644576,08Feb2018,C,96697
111720076,08Feb2018,D,2000
97255720,08Feb2018,C,91568
89767828,08Feb2018,D,15048
83341204,08Feb2018,C,25000
82582408,08Feb2018,D,2878
77934400,08Feb2018,D,183657
76792558,08Feb2018,D,420
75532984,08Feb2018,D,74
70488220,08Feb2018,C,98799
64589872,08Feb2018,D,915
59690656,08Feb2018,D,10000
57168310,08Feb2018,C,23950
54915850,08Feb2018,C,86211
53387224,08Feb2018,D,1556
50933140,08Feb2018,D,661433
48350260,08Feb2018,C,40000
46480804,08Feb2018,D,1529
40870768,08Feb2018,C,2
40131136,08Feb2018,D,3530
30871822,08Feb2018,D,214743
30792976,08Feb2018,D,118000
29265868,08Feb2018,C,4002
28931638,08Feb2018,D,8500
28692634,08Feb2018,C,54356
26787352,08Feb2018,D,13961
138727006,09Feb2018,C,10000
136769398,09Feb2018,C,2600
133379872,09Feb2018,D,13491
128671330,09Feb2018,D,10000
107095636,09Feb2018,C,8
106116484,09Feb2018,D,30750
97139176,09Feb2018,D,992
96105856,09Feb2018,C,800
88248916,09Feb2018,C,133700
84036748,09Feb2018,C,330000
59355496,09Feb2018,D,15000
56625178,09Feb2018,D,15000
40311862,09Feb2018,D,4000
39343666,09Feb2018,C,4850
31059880,09Feb2018,C,5000
28498528,09Feb2018,D,460000
25703122,09Feb2018,C,100000
23621542,09Feb2018,D,200000
23381854,09Feb2018,D,500000
23036860,09Feb2018,D,500
214186426,10Feb2018,C,24800
141691918,10Feb2018,C,30000
133395646,10Feb2018,C,5000
128596966,10Feb2018,D,550
127042234,10Feb2018,C,5000
124960168,10Feb2018,D,27120
110910694,10Feb2018,C,3000
86779762,10Feb2018,D,2000
65490358,10Feb2018,C,10000
59450038,10Feb2018,C,12000
42982426,10Feb2018,C,51
29562412,10Feb2018,D,4000
27199216,10Feb2018,D,4218
25943110,10Feb2018,D,855
25745614,10Feb2018,D,1200
134002258,11Feb2018,D,2750
133210138,11Feb2018,D,50
127484758,11Feb2018,C,150
121696468,11Feb2018,D,4000
121123954,11Feb2018,D,25000
119389726,11Feb2018,C,7000
104784808,11Feb2018,D,364
84745420,11Feb2018,D,1500
83127490,11Feb2018,D,4000
79103722,11Feb2018,D,10
72007654,11Feb2018,C,4000
55756954,11Feb2018,D,2000
31059454,11Feb2018,C,106624
25225936,11Feb2018,D,132
214186426,12Feb2018,D,24800
166874002,12Feb2018,C,1
148947160,12Feb2018,D,500
144954346,12Feb2018,D,1000
131462998,12Feb2018,D,3000
131439124,12Feb2018,D,5000
125176276,12Feb2018,D,1
124776298,12Feb2018,D,1900
119320444,12Feb2018,C,11588
112317034,12Feb2018,D,9494
105969106,12Feb2018,D,73641
98787334,12Feb2018,D,13706
98156350,12Feb2018,D,9355
93875194,12Feb2018,D,30
91910974,12Feb2018,D,350
88591216,12Feb2018,D,10500
86222596,12Feb2018,D,36645
80978788,12Feb2018,D,30933
78495994,12Feb2018,D,16000
73215964,12Feb2018,D,23895
69638164,12Feb2018,C,11000
63089224,12Feb2018,D,53460
60969550,12Feb2018,D,300
57391204,12Feb2018,C,220
51561106,12Feb2018,D,8694
31373962,12Feb2018,C,20000
28993102,12Feb2018,D,7500
25834588,12Feb2018,D,15250
24690106,12Feb2018,C,40866
22541452,12Feb2018,D,50000
22534690,12Feb2018,D,77581
214186426,13Feb2018,D,20700
214186426,13Feb2018,D,20890
214186426,13Feb2018,D,24800
152791666,13Feb2018,D,4000
149074342,13Feb2018,D,18975
132708064,13Feb2018,D,1480
100686730,13Feb2018,D,10000
95636854,13Feb2018,D,6000
57057802,13Feb2018,D,211317
39552418,13Feb2018,C,376905
27190714,13Feb2018,D,215000
25788238,13Feb2018,C,547
24106708,13Feb2018,D,81220
139094290,14Feb2018,D,30000
136928518,14Feb2018,D,730
111065662,14Feb2018,C,10000
100779250,14Feb2018,D,1715
94300288,14Feb2018,D,206
81066088,14Feb2018,D,6600
79610878,14Feb2018,C,193240
54309100,14Feb2018,D,575229
38310964,14Feb2018,C,1799
37620760,14Feb2018,C,114825
27124300,14Feb2018,D,3600
25144138,14Feb2018,D,3000
24489280,14Feb2018,D,8349
23908600,14Feb2018,C,230
214186426,15Feb2018,D,20890
147813520,15Feb2018,C,1122
131445328,15Feb2018,D,101506
128145082,15Feb2018,D,29319
125581534,15Feb2018,C,350
124082620,15Feb2018,C,2500000
119104624,15Feb2018,D,5749
116035966,15Feb2018,D,69057
112066252,15Feb2018,C,26814
107984260,15Feb2018,D,2930
105883426,15Feb2018,C,75000
94013056,15Feb2018,D,500000
61741606,15Feb2018,D,8384
56698708,15Feb2018,D,10000
55554976,15Feb2018,D,9928
51794560,15Feb2018,D,24800
41103814,15Feb2018,D,10375
31178074,15Feb2018,D,3000
31033528,15Feb2018,C,32000
30722218,15Feb2018,D,10000
30418240,15Feb2018,D,20000
26117392,15Feb2018,C,400
25411894,15Feb2018,D,1500
23385436,15Feb2018,C,100000
22539172,15Feb2018,D,508884
214186426,16Feb2018,D,19900
214186426,16Feb2018,D,29800
208037020,16Feb2018,C,4861010
156868420,16Feb2018,C,488
149310784,16Feb2018,D,500
148857082,16Feb2018,D,200
141673594,16Feb2018,D,3400
136229368,16Feb2018,D,850
128578114,16Feb2018,C,10000
119294092,16Feb2018,D,225909
116904016,16Feb2018,C,1074
113687512,16Feb2018,C,5000
108215122,16Feb2018,D,82609
100577938,16Feb2018,D,50887
86563234,16Feb2018,C,50000
79802482,16Feb2018,C,1208
52411822,16Feb2018,D,48000
45849634,16Feb2018,D,15000
30309598,16Feb2018,D,30000
29313148,16Feb2018,C,9442
26229574,16Feb2018,D,161
25558084,16Feb2018,C,20000
24354442,16Feb2018,C,20000
157742596,17Feb2018,D,5000
156621724,17Feb2018,D,500
152784076,17Feb2018,D,10000
147574186,17Feb2018,D,400
142387954,17Feb2018,D,1000
135754624,17Feb2018,D,16451
129905686,17Feb2018,D,500
127488802,17Feb2018,D,656
125655028,17Feb2018,C,48985
119019526,17Feb2018,D,5000
114885208,17Feb2018,C,18346
113362162,17Feb2018,D,1000
104128030,17Feb2018,D,29325
99949858,17Feb2018,C,2751
94535830,17Feb2018,D,2660
88602424,17Feb2018,D,18000
71698762,17Feb2018,D,7000
70192240,17Feb2018,D,2860
63002758,17Feb2018,C,51000
54314116,17Feb2018,D,39786
35044168,17Feb2018,D,48985
28631080,17Feb2018,D,10000
27969052,17Feb2018,C,10
23162260,17Feb2018,D,118
22528846,17Feb2018,D,524350
218613388,18Feb2018,D,110
138387922,18Feb2018,D,3500
132543706,18Feb2018,D,945
128866582,18Feb2018,C,80
101633704,18Feb2018,D,950
94528576,18Feb2018,D,200000
27636226,18Feb2018,D,884
25815622,18Feb2018,D,4000
143510848,19Feb2018,D,200
128794978,19Feb2018,D,1248
85910062,19Feb2018,D,1
81573118,19Feb2018,C,107346
39991354,19Feb2018,D,1200
31928680,19Feb2018,D,2500
29821240,19Feb2018,D,1160
189982402,20Feb2018,C,20000
143727634,20Feb2018,D,20000
143291806,20Feb2018,D,10000
134791306,20Feb2018,C,2500
134227900,20Feb2018,C,22389
133724794,20Feb2018,D,105
132336310,20Feb2018,C,1
95802538,20Feb2018,D,1115
87095062,20Feb2018,D,710
84735832,20Feb2018,C,50000
77934400,20Feb2018,D,16078
76118170,20Feb2018,C,623451
71340100,20Feb2018,D,25000
71063368,20Feb2018,C,472208
49986100,20Feb2018,C,100000
45753832,20Feb2018,C,221
31289692,20Feb2018,C,50000
31039696,20Feb2018,C,1000
29029840,20Feb2018,D,7000
28961830,20Feb2018,C,10000
27109666,20Feb2018,D,1206463
25297186,20Feb2018,D,12447
25266160,20Feb2018,C,10000
22670134,20Feb2018,D,500
214186426,21Feb2018,D,15700
178566028,21Feb2018,C,350
150096844,21Feb2018,C,3000
149398900,21Feb2018,D,341
138418816,21Feb2018,D,5900
133642534,21Feb2018,D,15000
130226698,21Feb2018,C,7500
130089070,21Feb2018,C,30000
130005370,21Feb2018,D,40000
129028726,21Feb2018,D,21482
122888278,21Feb2018,C,27
115492090,21Feb2018,D,1196
100340890,21Feb2018,D,25
87634222,21Feb2018,D,10
79483318,21Feb2018,C,3876
76337548,21Feb2018,C,118000
67455382,21Feb2018,C,79296
57157570,21Feb2018,D,21
30544948,21Feb2018,C,4000
29257030,21Feb2018,D,150000
28953688,21Feb2018,C,25000
28006768,21Feb2018,D,10000
22746274,21Feb2018,D,2000
214186426,22Feb2018,D,24800
140061196,22Feb2018,D,500
126954016,22Feb2018,D,8246
118007692,22Feb2018,D,1500
110659582,22Feb2018,D,458
105961792,22Feb2018,D,2000
90079780,22Feb2018,D,54674
89214964,22Feb2018,D,3000
70434922,22Feb2018,C,50000
63857998,22Feb2018,D,12100
59407078,22Feb2018,D,37000
45149152,22Feb2018,D,222
31574752,22Feb2018,D,20000
30754414,22Feb2018,C,1392
29738824,22Feb2018,C,21606
29282026,22Feb2018,D,1416
28262404,22Feb2018,D,50000
26226700,22Feb2018,D,5000
22993546,22Feb2018,D,14820
22604326,22Feb2018,D,2000
245507038,23Feb2018,C,36728
233207158,23Feb2018,D,8893
189979312,23Feb2018,D,38
166730620,23Feb2018,D,100
146870842,23Feb2018,D,79000
139729330,23Feb2018,D,20100
134228326,23Feb2018,C,5000
134004004,23Feb2018,D,600
128206498,23Feb2018,D,1500
126327394,23Feb2018,D,304
124945750,23Feb2018,D,860000
123130912,23Feb2018,D,51933
115390900,23Feb2018,D,4000
113367412,23Feb2018,C,22747
112192444,23Feb2018,D,14160
110353792,23Feb2018,D,600
82449154,23Feb2018,D,15000
77063416,23Feb2018,C,38
70363726,23Feb2018,C,11759
64613260,23Feb2018,C,30000
55650376,23Feb2018,C,118880
55225696,23Feb2018,D,12888
43089292,23Feb2018,D,586
42704506,23Feb2018,C,4555
35179912,23Feb2018,D,48693
27111538,23Feb2018,D,1900
166763644,24Feb2018,C,3500
123206668,24Feb2018,D,1000
113793910,24Feb2018,D,4019
109539226,24Feb2018,D,2000
102983974,24Feb2018,D,10000
83346088,24Feb2018,D,6999
70648792,24Feb2018,D,1500
57270988,24Feb2018,D,1589
29560066,24Feb2018,D,802
167006872,25Feb2018,D,500
139928080,25Feb2018,C,5000
115172260,25Feb2018,C,1299
106479196,25Feb2018,D,553
53878102,25Feb2018,D,1000
29571592,25Feb2018,D,2000
165522814,26Feb2018,C,11600
147186610,26Feb2018,D,65
146414578,26Feb2018,D,150000
144932788,26Feb2018,C,11625
144678376,26Feb2018,C,2
139907338,26Feb2018,C,19000
138726952,26Feb2018,D,1921
138144646,26Feb2018,D,40000
126578704,26Feb2018,C,117000
113194420,26Feb2018,C,252
111468058,26Feb2018,D,100
84738562,26Feb2018,D,55760
77934400,26Feb2018,D,100150
70643308,26Feb2018,C,1470
69283060,26Feb2018,C,215
64145938,26Feb2018,C,10000
60876376,26Feb2018,C,3571
54057352,26Feb2018,D,770
53593168,26Feb2018,D,3350
47384920,26Feb2018,D,57
41737636,26Feb2018,C,10000
34986220,26Feb2018,C,514
31091866,26Feb2018,C,97400
27961258,26Feb2018,C,70000
26837320,26Feb2018,D,4000
23741602,26Feb2018,C,100000
22549438,26Feb2018,C,400000
219736612,27Feb2018,C,180000
189934162,27Feb2018,C,142102
178222462,27Feb2018,C,6877
145359208,27Feb2018,C,14394
139525198,27Feb2018,C,39000
132109918,27Feb2018,D,757
125920102,27Feb2018,D,5224
118895806,27Feb2018,D,1000
113896450,27Feb2018,C,20000
92028340,27Feb2018,D,178980
91444024,27Feb2018,C,18420
83944576,27Feb2018,C,30000
80856586,27Feb2018,C,2296
80539342,27Feb2018,D,100
73056274,27Feb2018,D,400
68143774,27Feb2018,D,22040
50501458,27Feb2018,D,2400
42701314,27Feb2018,D,4000
31363618,27Feb2018,C,10
30129670,27Feb2018,D,322000
28644142,27Feb2018,C,48904
28047472,27Feb2018,C,10000
27128812,27Feb2018,D,1490000
26515660,27Feb2018,C,4800
25162090,27Feb2018,C,850
23221234,27Feb2018,C,127051
214186426,28Feb2018,D,26845
149049712,28Feb2018,D,252
148192480,28Feb2018,C,120000
146610676,28Feb2018,D,2000
145357570,28Feb2018,C,100000
140049388,28Feb2018,C,241900
134588908,28Feb2018,C,38191
134423182,28Feb2018,D,14100
132338872,28Feb2018,D,408
131762986,28Feb2018,D,500000
127951222,28Feb2018,C,28868
127329688,28Feb2018,D,5531
126854926,28Feb2018,D,78624
125352226,28Feb2018,D,75
123699772,28Feb2018,C,202000
121231906,28Feb2018,D,475
109549642,28Feb2018,D,420
98642650,28Feb2018,C,7770
97138444,28Feb2018,D,10
96940420,28Feb2018,D,58764
95427292,28Feb2018,C,9535
92678950,28Feb2018,C,2
85610920,28Feb2018,C,55913
82833466,28Feb2018,C,88879
72876922,28Feb2018,C,60000
72291370,28Feb2018,D,70000
71540380,28Feb2018,D,4000
63848644,28Feb2018,D,2000000
60171862,28Feb2018,C,98407
31164886,28Feb2018,C,23789
31121674,28Feb2018,D,1500
27128656,28Feb2018,C,20000
25621840,28Feb2018,D,3000
25033156,28Feb2018,C,26643
24906364,28Feb2018,D,36506
24176020,28Feb2018,D,180
23662672,28Feb2018,D,6914
235263190,05Mar2018,D,51
235263190,05Mar2018,D,10
235263190,05Mar2018,D,4100
235263190,05Mar2018,D,50
235263190,05Mar2018,D,300
235263190,05Mar2018,D,1
226508230,05Mar2018,C,1000
226508230,05Mar2018,C,50000
221786908,05Mar2018,C,150
221786908,05Mar2018,C,1500
221786908,05Mar2018,C,1600
221786908,05Mar2018,C,1
221786908,05Mar2018,C,50
214186426,05Mar2018,D,12300
210439252,05Mar2018,D,1
210439252,05Mar2018,D,3599
210439162,05Mar2018,D,4999
210439162,05Mar2018,D,1
189931318,05Mar2018,D,458377
166047418,05Mar2018,D,2500
166039318,05Mar2018,D,4498
156180064,05Mar2018,C,800
153063616,05Mar2018,C,1
153063616,05Mar2018,C,12000
153063616,05Mar2018,C,1
153063616,05Mar2018,C,5000
153063616,05Mar2018,C,2000
153063616,05Mar2018,C,18000
153063616,05Mar2018,C,50
153063616,05Mar2018,C,10000
153063616,05Mar2018,C,1000
149662318,05Mar2018,D,20000
143075578,05Mar2018,D,1734
142604710,05Mar2018,D,1
140325172,05Mar2018,D,4000
133223344,05Mar2018,D,51
132334108,05Mar2018,D,5500
131259262,05Mar2018,D,6594
127128964,05Mar2018,D,500000
125731582,05Mar2018,C,61113
119418754,05Mar2018,C,30000
103479898,05Mar2018,C,5194
100783252,05Mar2018,C,2000
94708114,05Mar2018,C,5000
94384108,05Mar2018,D,15045
90446236,05Mar2018,D,1475
86124724,05Mar2018,D,11682
85792438,05Mar2018,D,2000
84117388,05Mar2018,C,281
67726390,05Mar2018,D,3648
61337098,05Mar2018,D,500
45517636,05Mar2018,C,40000
43325260,05Mar2018,D,1
43325260,05Mar2018,D,1
31258114,05Mar2018,C,12000
30914158,05Mar2018,D,15165
30749254,05Mar2018,C,5000
29646580,05Mar2018,D,3163
29176318,05Mar2018,D,70000
27509842,05Mar2018,D,5274
27482086,05Mar2018,D,372
26489338,05Mar2018,D,239
24351688,05Mar2018,C,15011
24237892,05Mar2018,D,2025
23969098,05Mar2018,D,200
22541002,05Mar2018,C,13476
22541002,05Mar2018,C,98583
22541002,05Mar2018,C,15836
22541002,05Mar2018,C,11630
5236858,05Mar2018,C,100
5236834,05Mar2018,C,500
5236834,05Mar2018,C,90
5236828,05Mar2018,C,5715
5236828,05Mar2018,C,650
5236822,05Mar2018,C,53
5236792,05Mar2018,C,2000
5236792,05Mar2018,C,1500
5236792,05Mar2018,C,3000
5236762,05Mar2018,C,500
5236756,05Mar2018,C,1000
5236714,05Mar2018,C,3000
5236708,05Mar2018,C,9900
5236690,05Mar2018,C,500
5085124,05Mar2018,C,4367
5085112,05Mar2018,C,5502
5085112,05Mar2018,C,25562
5085112,05Mar2018,D,15861
2017204,05Mar2018,C,30
237868,05Mar2018,C,10000
93874,05Mar2018,C,2694
55846,05Mar2018,C,131797
55678,05Mar2018,C,17001
55678,05Mar2018,C,96630
55672,05Mar2018,D,100000
55672,05Mar2018,D,3649
55672,05Mar2018,D,17380
55606,05Mar2018,C,816299
55588,05Mar2018,C,5976
55588,05Mar2018,C,50000
55588,05Mar2018,C,50000
55588,05Mar2018,C,7000
55588,05Mar2018,C,250
55588,05Mar2018,C,1000
282782764,06Mar2018,C,6302
235263190,06Mar2018,D,5000
235263190,06Mar2018,D,250
226508230,06Mar2018,C,59
226508230,06Mar2018,C,150
226508230,06Mar2018,C,8500
221786908,06Mar2018,C,1
221786908,06Mar2018,C,51
221786908,06Mar2018,C,6000
214186426,06Mar2018,D,34800
210439252,06Mar2018,D,4949
210439162,06Mar2018,D,5000
210439162,06Mar2018,D,2000
210438898,06Mar2018,C,1
210438898,06Mar2018,C,1
166032616,06Mar2018,D,10000
163557784,06Mar2018,D,263900
153063658,06Mar2018,D,2500
153063616,06Mar2018,C,1
153063616,06Mar2018,C,49900
153063616,06Mar2018,C,2000
153063616,06Mar2018,C,1000
153063616,06Mar2018,C,5000
153063616,06Mar2018,C,5000
153063616,06Mar2018,D,27000
153063616,06Mar2018,D,2000
151119892,06Mar2018,D,23000
144189382,06Mar2018,D,700000
140985556,06Mar2018,C,4703
137221612,06Mar2018,D,4110
136589242,06Mar2018,C,150000
132990262,06Mar2018,D,20349
128316646,06Mar2018,D,25000
114020842,06Mar2018,D,300
107401780,06Mar2018,C,40000
105325408,06Mar2018,D,10000
93959530,06Mar2018,C,6000
83343268,06Mar2018,C,200000
76713088,06Mar2018,D,2500
75958858,06Mar2018,D,500
72005356,06Mar2018,C,6200
66419296,06Mar2018,C,1000
64430218,06Mar2018,D,34577
61522264,06Mar2018,C,1641
55963312,06Mar2018,D,4000
55812460,06Mar2018,C,1700000
51747460,06Mar2018,C,20000
48366244,06Mar2018,C,8526
46713118,06Mar2018,D,60000
43325260,06Mar2018,D,1
43265908,06Mar2018,D,15000
34803100,06Mar2018,D,10000
30663328,06Mar2018,D,300
29455954,06Mar2018,C,8617
25839346,06Mar2018,D,6845
24268168,06Mar2018,D,1500
22529242,06Mar2018,C,23000
5236822,06Mar2018,C,810
5236822,06Mar2018,C,227
5236810,06Mar2018,C,100
5236786,06Mar2018,C,10000
5236780,06Mar2018,C,3000
5236774,06Mar2018,C,1000
5236762,06Mar2018,C,10000
5236714,06Mar2018,C,8000
5085112,06Mar2018,C,2571
5085112,06Mar2018,C,2783
4280092,06Mar2018,C,2500
4163290,06Mar2018,D,24000
4163104,06Mar2018,D,190000
3866128,06Mar2018,C,8390
2413708,06Mar2018,C,64550
93640,06Mar2018,C,4554
56152,06Mar2018,D,10000
56044,06Mar2018,C,1000
55702,06Mar2018,D,46400
55678,06Mar2018,C,40387
55678,06Mar2018,C,15000
55678,06Mar2018,C,500285
55678,06Mar2018,C,33750
55678,06Mar2018,C,1573
55672,06Mar2018,D,45480
55672,06Mar2018,D,25000
55672,06Mar2018,D,25893
55672,06Mar2018,D,208061
55672,06Mar2018,D,697149
55672,06Mar2018,D,7951
55606,06Mar2018,C,4077045
55588,06Mar2018,C,2100
55588,06Mar2018,C,2500
55588,06Mar2018,C,55000
235263190,07Mar2018,D,5000
235263190,07Mar2018,D,34600
235263190,07Mar2018,D,50
235263190,07Mar2018,D,1
226508230,07Mar2018,C,471
226508230,07Mar2018,C,2398
226508230,07Mar2018,C,10
221786908,07Mar2018,C,500
221786908,07Mar2018,C,700
210439162,07Mar2018,D,1
210438898,07Mar2018,D,500
162990028,07Mar2018,C,21905
156723736,07Mar2018,D,1990
156602038,07Mar2018,C,13727
153535714,07Mar2018,D,3000
153063658,07Mar2018,D,1
153063658,07Mar2018,D,3500
153063658,07Mar2018,D,1300
153063658,07Mar2018,D,10000
153063616,07Mar2018,C,2250
153063616,07Mar2018,C,450
153063616,07Mar2018,D,3000
153063616,07Mar2018,C,1
153063616,07Mar2018,C,5000
153063616,07Mar2018,C,2500
153063616,07Mar2018,C,1
153063616,07Mar2018,C,11000
153063616,07Mar2018,C,5000
147419038,07Mar2018,C,3000
145101418,07Mar2018,C,10000
142011676,07Mar2018,D,6000
133064326,07Mar2018,D,143812
133051342,07Mar2018,D,10670
132987520,07Mar2018,D,100
131464414,07Mar2018,D,50000
118411894,07Mar2018,C,19500
114621826,07Mar2018,C,3000
112572850,07Mar2018,D,15000
111565582,07Mar2018,D,220000
105772036,07Mar2018,C,44000
105289354,07Mar2018,D,5000
104066416,07Mar2018,D,1500
101267422,07Mar2018,D,234
98442034,07Mar2018,C,30000
98098846,07Mar2018,D,17332
95157412,07Mar2018,D,510
94720876,07Mar2018,C,200000
93899134,07Mar2018,C,1752
91756540,07Mar2018,C,41008
91669396,07Mar2018,C,3000
91145566,07Mar2018,D,744
89737708,07Mar2018,D,10000
80545312,07Mar2018,D,221
74422996,07Mar2018,D,10000
73920688,07Mar2018,D,5000
71698978,07Mar2018,D,900
64426666,07Mar2018,D,50390
61541830,07Mar2018,C,15000
58012900,07Mar2018,C,15000
53707102,07Mar2018,C,38000
50539366,07Mar2018,D,1721
43422904,07Mar2018,C,5000
42258874,07Mar2018,C,460679
41444512,07Mar2018,C,14000
39479284,07Mar2018,D,711
39479284,07Mar2018,D,3671
39479284,07Mar2018,D,3633
36996988,07Mar2018,C,500000
29449780,07Mar2018,C,1
29218984,07Mar2018,D,80000
29147428,07Mar2018,D,7462
28667560,07Mar2018,C,12249
27321436,07Mar2018,D,649435
25821004,07Mar2018,C,14850
25057756,07Mar2018,D,226560
22825504,07Mar2018,D,1000
22513240,07Mar2018,D,17500
5236858,07Mar2018,C,270
5236846,07Mar2018,C,270
5236840,07Mar2018,C,683
5236840,07Mar2018,C,13570
5236840,07Mar2018,C,240
5236804,07Mar2018,C,5500
5236792,07Mar2018,C,2000
5236786,07Mar2018,C,6000
5236786,07Mar2018,C,500
5236780,07Mar2018,C,4000
5236774,07Mar2018,C,7000
5236756,07Mar2018,C,4000
5236750,07Mar2018,C,1000
5236738,07Mar2018,C,6000
5236732,07Mar2018,C,8000
5085124,07Mar2018,C,2060
5085124,07Mar2018,C,2547
5085112,07Mar2018,D,26081
5085112,07Mar2018,D,29581
4190992,07Mar2018,C,9000
3198556,07Mar2018,C,1417
3118300,07Mar2018,C,750
99556,07Mar2018,D,407285
57436,07Mar2018,C,50000
57286,07Mar2018,D,3370
57286,07Mar2018,D,12317
57286,07Mar2018,C,7519
56920,07Mar2018,C,2000
55678,07Mar2018,C,16178
55678,07Mar2018,C,2392
55678,07Mar2018,C,19000
55672,07Mar2018,D,8187
55672,07Mar2018,D,35613
55672,07Mar2018,D,126470
55672,07Mar2018,D,10000
55588,07Mar2018,C,10000
55588,07Mar2018,C,8000
55588,07Mar2018,C,11035
235263190,08Mar2018,D,150
235263190,08Mar2018,D,5000
235263190,08Mar2018,D,1
235263190,08Mar2018,D,50
235263190,08Mar2018,D,2000
235263190,08Mar2018,D,51
235263190,08Mar2018,D,5000
235263190,08Mar2018,D,50
